latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
48.0797,9.8071,315,1.2,1.1,2023-06-11,1216,Aqua,MODIS,34,61.03,300.2,8.2,D,2
48.4332,13.3325,317.3,1,1,2023-06-11,1216,Aqua,MODIS,67,61.03,301.4,9.9,D,2
51.4873,6.7375,325,1.3,1.2,2023-06-11,1217,Aqua,MODIS,57,61.03,308.4,17,D,2
51.5095,13.6885,318,1,1,2023-06-11,1217,Aqua,MODIS,31,61.03,304.1,10.7,D,0
52.1571,10.41,327.8,1,1,2023-06-11,1217,Aqua,MODIS,68,61.03,312,18,D,2
52.1547,10.3953,325.7,1,1,2023-06-11,1217,Aqua,MODIS,53,61.03,310.1,14.9,D,2
51.3672,6.7005,308.1,2.3,1.5,2023-06-11,2016,Terra,MODIS,73,61.03,292.5,24.8,N,2
52.1609,10.4195,302.1,1.5,1.2,2023-06-11,2016,Terra,MODIS,38,61.03,290.2,9.3,N,2
53.919,12.3319,300.2,1.1,1.1,2023-06-11,2016,Terra,MODIS,20,61.03,285.4,6.9,N,0
51.4842,6.7243,308.4,2.2,1.4,2023-06-11,2016,Terra,MODIS,74,61.03,293.7,23.2,N,2
52.1569,10.3995,310.7,1.5,1.2,2023-06-11,2016,Terra,MODIS,81,61.03,291.7,18.8,N,2
53.1394,8.6815,301.6,1.1,1,2023-06-12,0148,Aqua,MODIS,42,61.03,287.4,7.4,N,2
52.1627,10.4201,300,1,1,2023-06-12,0148,Aqua,MODIS,2,61.03,287,5.2,N,2
52.156,10.4025,308.4,1,1,2023-06-12,0148,Aqua,MODIS,75,61.03,287.8,10.6,N,2
51.4849,6.716,306.2,1.2,1.1,2023-06-12,0148,Aqua,MODIS,32,61.03,291.2,8.7,N,2
51.3695,6.7214,302.7,1.2,1.1,2023-06-12,0148,Aqua,MODIS,51,61.03,291.2,7.8,N,2
51.4783,6.721,323.8,1.8,1.3,2023-06-12,0946,Terra,MODIS,49,61.03,303.2,25.4,D,2
51.3642,6.7208,322.8,1.8,1.3,2023-06-12,0946,Terra,MODIS,38,61.03,303.4,27.1,D,2
51.3689,6.7143,323.8,1.8,1.3,2023-06-12,0946,Terra,MODIS,54,61.03,301.8,33.1,D,2
52.1514,10.4039,320.9,1.3,1.1,2023-06-12,0946,Terra,MODIS,60,61.03,306.1,14.9,D,2
53.4552,11.2185,323.7,2.1,1.4,2023-06-12,1259,Aqua,MODIS,77,61.03,302.5,42.6,D,0
52.1488,10.3989,320.9,1.8,1.3,2023-06-12,1259,Aqua,MODIS,66,61.03,307.6,26.2,D,2
53.4571,11.2498,312.6,2.1,1.4,2023-06-12,1259,Aqua,MODIS,25,61.03,301.4,12.8,D,0
53.268,11.1069,346.7,2,1.4,2023-06-12,1259,Aqua,MODIS,93,61.03,303.8,135.7,D,0
53.27,11.1373,340.9,2.1,1.4,2023-06-12,1259,Aqua,MODIS,90,61.03,307.6,105.1,D,0
51.461,6.7429,305,1,1,2023-06-12,2056,Terra,MODIS,62,61.03,292.9,5.5,N,2
51.3634,6.7126,305.8,1,1,2023-06-12,2056,Terra,MODIS,66,61.03,293.3,6.4,N,2
51.4854,6.7132,317.7,1,1,2023-06-12,2056,Terra,MODIS,96,61.03,293.4,14.9,N,2
51.4982,6.7378,305.6,1,1,2023-06-12,2056,Terra,MODIS,45,61.03,293.3,5.5,N,2
51.6034,7.0227,311.7,1,1,2023-06-12,2056,Terra,MODIS,83,61.03,291.9,10.9,N,2
51.6014,7.0087,304.4,1,1,2023-06-12,2056,Terra,MODIS,60,61.03,291.8,5.9,N,2
52.1603,10.408,308.8,1.1,1.1,2023-06-12,2056,Terra,MODIS,76,61.03,290.9,11.7,N,2
52.5631,7.3063,306.2,1,1,2023-06-12,2056,Terra,MODIS,67,61.03,291.4,8.3,N,2
53.2642,11.1239,312.2,1.2,1.1,2023-06-12,2056,Terra,MODIS,84,61.03,290.5,16.7,N,0
53.274,11.1211,304.1,1.2,1.1,2023-06-12,2056,Terra,MODIS,58,61.03,288.4,9.5,N,0
51.368,6.7248,301.9,1.5,1.2,2023-06-13,0230,Aqua,MODIS,45,61.03,288.9,11.6,N,2
52.1571,10.4166,301.7,2,1.4,2023-06-13,0230,Aqua,MODIS,44,61.03,285.1,22,N,2
51.483,6.7101,301.8,1.5,1.2,2023-06-13,0230,Aqua,MODIS,22,61.03,289,9,N,2
53.2757,11.1399,318,1.3,1.1,2023-06-13,1026,Terra,MODIS,60,61.03,305.7,12.1,D,0
53.2661,11.1347,336.8,1.3,1.1,2023-06-13,1026,Terra,MODIS,88,61.03,307.3,44.9,D,0
51.3654,6.7181,322.6,1,1,2023-06-13,1027,Terra,MODIS,59,61.03,308.1,12.4,D,2
51.1502,6.7706,317.7,1,1,2023-06-13,1027,Terra,MODIS,44,61.03,304.4,6.4,D,2
51.0273,8.679,313.9,1.2,1.1,2023-06-13,1027,Terra,MODIS,63,61.03,301.3,10.1,D,2
51.484,7.3094,315.4,1.1,1,2023-06-13,1027,Terra,MODIS,39,61.03,300.9,6.4,D,2
51.4815,7.3241,321.4,1.1,1,2023-06-13,1027,Terra,MODIS,74,61.03,303.1,12.6,D,2
51.4636,6.7491,324.4,1,1,2023-06-13,1027,Terra,MODIS,58,61.03,307.9,11.7,D,2
51.3677,6.7037,317.2,1,1,2023-06-13,1027,Terra,MODIS,28,61.03,303.9,6.5,D,2
48.7309,13.6872,309.7,1.2,1.1,2023-06-13,1202,Aqua,MODIS,62,61.03,298,7.5,D,0
48.1297,11.6923,312.8,1.4,1.2,2023-06-13,1202,Aqua,MODIS,61,61.03,300.5,7.4,D,2
53.2689,11.1217,339,1.2,1.1,2023-06-13,1203,Aqua,MODIS,89,61.03,306.3,40.8,D,0
53.272,11.1385,341.3,1.2,1.1,2023-06-13,1203,Aqua,MODIS,91,61.03,308,45.8,D,0
53.9711,12.6911,315.7,1,1,2023-06-13,1203,Aqua,MODIS,69,61.03,299.6,10,D,0
52.1562,10.4011,300.8,2.2,1.4,2023-06-13,1959,Terra,MODIS,33,61.03,288.6,16.1,N,2
52.155,10.4129,307,1.2,1.1,2023-06-14,0134,Aqua,MODIS,70,61.03,284.9,12.9,N,2
51.3646,6.7214,300.2,1.6,1.3,2023-06-14,0134,Aqua,MODIS,21,61.03,288,10.8,N,2
51.4898,6.7124,301.9,1.6,1.3,2023-06-14,0134,Aqua,MODIS,45,61.03,289.1,11.2,N,2
52.159,10.4086,318.6,1.9,1.4,2023-06-14,0929,Terra,MODIS,75,61.03,299.2,30.3,D,2
53.5159,9.908,311.8,2.1,1.4,2023-06-14,0929,Terra,MODIS,0,61.03,295.4,18,D,2
49.3454,6.7367,324.2,1,1,2023-06-14,1244,Aqua,MODIS,38,61.03,309.8,10.5,D,2
48.7834,9.2393,321.8,1.1,1,2023-06-14,1244,Aqua,MODIS,49,61.03,307.6,9.2,D,2
48.0703,8.6326,313.2,1,1,2023-06-14,1244,Aqua,MODIS,31,61.03,301.6,6.4,D,2
51.4775,6.7272,325.9,1,1,2023-06-14,1245,Aqua,MODIS,34,61.03,307.3,11.5,D,2
50.2369,11.4839,314.5,1,1,2023-06-14,2039,Terra,MODIS,89,61.03,283.8,15.3,N,0
50.2388,11.4975,306.8,1,1,2023-06-14,2039,Terra,MODIS,69,61.03,283.9,9.8,N,0
51.4883,6.702,305.7,1.2,1.1,2023-06-14,2040,Terra,MODIS,15,61.03,290.3,8.2,N,2
52.561,7.3059,300.5,1.1,1.1,2023-06-14,2040,Terra,MODIS,29,61.03,289.7,5.8,N,2
51.3649,6.7131,308.1,1.2,1.1,2023-06-14,2040,Terra,MODIS,74,61.03,291.6,10.8,N,2
51.4819,6.7231,306.8,1.2,1.1,2023-06-14,2040,Terra,MODIS,20,61.03,291.5,8.4,N,2
52.1762,10.413,300.1,1,1,2023-06-14,2040,Terra,MODIS,19,61.03,282.8,6.8,N,2
51.4835,6.7115,303.8,1.1,1,2023-06-15,0216,Aqua,MODIS,57,61.03,287.9,8.7,N,2
53.1376,8.6842,306.4,1.2,1.1,2023-06-15,0216,Aqua,MODIS,68,61.03,286,12.8,N,2
52.1603,10.4109,301.9,1.4,1.2,2023-06-15,0216,Aqua,MODIS,45,61.03,284.8,12.9,N,2
51.3678,6.7198,302.5,1.1,1,2023-06-15,0216,Aqua,MODIS,50,61.03,288.2,8.3,N,2
51.3705,6.7046,302.1,1.1,1,2023-06-15,0216,Aqua,MODIS,47,61.03,288.1,7.9,N,2
52.565,7.3093,302.3,1.1,1,2023-06-15,0216,Aqua,MODIS,48,61.03,286.2,8.6,N,2
52.1759,11.668,314.2,1.1,1,2023-06-15,1010,Terra,MODIS,0,61.03,299,6.7,D,2
52.1554,10.4032,329.7,1,1,2023-06-15,1010,Terra,MODIS,84,61.03,306.1,20.8,D,2
52.1531,10.4175,318.8,1,1,2023-06-15,1010,Terra,MODIS,35,61.03,304.5,8.9,D,2
48.3945,10.0367,319,1.1,1,2023-06-15,1011,Terra,MODIS,53,61.03,304.7,9.7,D,2
49.2486,6.8532,321.7,1,1,2023-06-15,1011,Terra,MODIS,49,61.03,307.6,12.6,D,2
51.4856,6.7137,305.4,1.4,1.2,2023-06-15,2120,Terra,MODIS,64,61.03,290.9,10.9,N,2
51.3625,6.7088,304,1.4,1.2,2023-06-15,2120,Terra,MODIS,58,61.03,290.1,11.2,N,2
51.366,6.7034,314.8,1.7,1.3,2023-06-16,1051,Terra,MODIS,46,61.03,301.1,12.3,D,2
51.6878,6.9084,323.5,1,1,2023-06-16,1231,Aqua,MODIS,71,61.03,304,13.2,D,0
51.3616,6.7056,348,1.1,1,2023-06-16,1231,Aqua,MODIS,82,61.03,310.4,52.2,D,2
51.4819,7.3119,321.5,1,1,2023-06-16,1231,Aqua,MODIS,65,61.03,305,10.4,D,2
51.4905,6.7379,327.4,1.1,1,2023-06-16,1231,Aqua,MODIS,44,61.03,311.9,13.6,D,2
51.3712,6.7075,301,1.8,1.3,2023-06-16,2023,Terra,MODIS,37,61.03,290.9,9.5,N,2
51.3648,6.7112,303,1,1,2023-06-17,0202,Aqua,MODIS,53,61.03,287.4,7.6,N,2
51.4843,6.7228,304.1,1,1,2023-06-17,0202,Aqua,MODIS,46,61.03,288.4,6.8,N,2
51.4863,6.7087,305.6,1,1,2023-06-17,0202,Aqua,MODIS,65,61.03,287.7,8.5,N,2
49.25,6.8528,309.1,1,1,2023-06-17,0203,Aqua,MODIS,76,61.03,286.8,11.3,N,2
51.3626,6.7191,320.2,1.4,1.2,2023-06-17,0954,Terra,MODIS,53,61.03,307.4,16.1,D,2
52.1495,10.3861,307.8,2.7,1.6,2023-06-17,1135,Aqua,MODIS,45,61.03,295.4,21.4,D,2
52.1486,10.3925,312.1,2.7,1.6,2023-06-17,1313,Aqua,MODIS,49,61.03,298.2,27.9,D,2
49.2435,6.8548,301.3,1,1,2023-06-17,2103,Terra,MODIS,40,61.03,290.5,4.7,N,2
49.3595,6.7493,303.3,1,1,2023-06-17,2103,Terra,MODIS,54,61.03,289.9,6.4,N,2
51.3705,6.7077,316.3,1,1,2023-06-17,2104,Terra,MODIS,93,61.03,292,15.5,N,2
51.3616,6.7106,303.1,1,1,2023-06-17,2104,Terra,MODIS,46,61.03,291,6,N,2
51.4952,6.7446,309.8,1,1,2023-06-17,2104,Terra,MODIS,78,61.03,293,9.4,N,2
51.4934,6.7301,309.8,1,1,2023-06-17,2104,Terra,MODIS,77,61.03,292.7,9.3,N,2
52.152,10.4078,308.4,1.3,1.2,2023-06-17,2104,Terra,MODIS,72,61.03,287.9,14.6,N,2
52.1591,10.4005,314.1,1.3,1.2,2023-06-17,2104,Terra,MODIS,62,61.03,288.8,20.1,N,2
52.1711,10.4175,314.8,1.4,1.2,2023-06-17,2104,Terra,MODIS,90,61.03,287.3,22,N,2
53.138,8.6804,303.7,1.2,1.1,2023-06-17,2104,Terra,MODIS,56,61.03,289,9.1,N,2
53.6947,9.7205,312.3,1.3,1.1,2023-06-18,1034,Terra,MODIS,57,61.03,300,8.1,D,2
48.1363,11.6981,319.1,1.1,1,2023-06-18,1215,Aqua,MODIS,66,61.03,304,6.2,D,2
48.4261,13.3278,316.1,1,1,2023-06-18,1215,Aqua,MODIS,27,61.03,304,4.5,D,0
48.2452,12.5887,321.7,1,1,2023-06-18,1215,Aqua,MODIS,66,61.03,303.4,11.8,D,2
50.8691,13.3039,311.7,1,1,2023-06-18,1216,Aqua,MODIS,33,61.03,299,6.2,D,0
53.8392,9.4895,324.7,1,1,2023-06-18,1217,Aqua,MODIS,78,61.03,303.5,15.6,D,0
52.1487,10.4059,318.2,1,1,2023-06-18,1217,Aqua,MODIS,51,61.03,295.5,11.2,D,2
51.3683,6.712,316.6,1.2,1.1,2023-06-19,0148,Aqua,MODIS,94,61.03,289.4,20.3,N,2
51.4813,6.7216,312.8,1.2,1.1,2023-06-19,0148,Aqua,MODIS,67,61.03,287.2,13.1,N,2
51.4986,6.744,303.7,1.2,1.1,2023-06-19,0148,Aqua,MODIS,20,61.03,287.6,6.5,N,2
52.1493,10.3992,321,1.8,1.3,2023-06-19,1258,Aqua,MODIS,73,61.03,299.3,28,D,2
52.157,10.4016,304.4,1,1,2023-06-19,2048,Terra,MODIS,58,61.03,278.9,8.3,N,2
51.4929,6.7358,323.9,1,1,2023-06-20,1018,Terra,MODIS,32,61.03,299.1,10.3,D,2
51.4909,6.7498,321.2,1,1,2023-06-20,1018,Terra,MODIS,55,61.03,298.5,8.4,D,2
51.3662,6.7064,320.7,1,1,2023-06-20,1018,Terra,MODIS,48,61.03,299.4,8.9,D,2
49.2483,6.8579,317.9,1,1,2023-06-20,1019,Terra,MODIS,25,61.03,298.4,8.3,D,2
49.5161,8.5583,319.8,1.1,1,2023-06-20,1019,Terra,MODIS,59,61.03,303,9.1,D,2
49.4822,7.6853,317.6,1,1,2023-06-20,1019,Terra,MODIS,60,61.03,302.2,8.3,D,0
49.1588,9.2204,318.8,1.1,1.1,2023-06-20,1019,Terra,MODIS,26,61.03,300.3,8.1,D,2
49.3583,6.7478,320.1,1,1,2023-06-20,1019,Terra,MODIS,19,61.03,300.3,9.1,D,2
52.1491,10.4019,317.4,1.3,1.1,2023-06-20,1202,Aqua,MODIS,74,61.03,290.2,15.6,D,2
51.4912,6.7263,303.8,1.7,1.3,2023-06-21,0133,Aqua,MODIS,57,61.03,274.6,17,N,2
53.1402,8.6741,300.5,1.4,1.2,2023-06-21,0133,Aqua,MODIS,28,61.03,286.7,8.6,N,0
53.1382,8.6955,303.2,1.4,1.2,2023-06-21,0133,Aqua,MODIS,54,61.03,287.5,11.1,N,2
52.1611,10.4044,309.3,1.2,1.1,2023-06-21,0133,Aqua,MODIS,77,61.03,289.7,12.3,N,2
52.1592,10.4217,304,1.2,1.1,2023-06-21,0133,Aqua,MODIS,58,61.03,289.2,7.8,N,2
50.8982,7.0741,316.4,1,1,2023-06-21,1244,Aqua,MODIS,47,61.03,297.8,8.7,D,2
51.3669,6.7089,318.3,1,1,2023-06-21,1244,Aqua,MODIS,37,61.03,297.4,6.9,D,2
52.15,10.3993,324.4,1.3,1.1,2023-06-21,1244,Aqua,MODIS,78,61.03,300.5,20.8,D,2
51.4851,6.705,307.9,1.5,1.2,2023-06-21,2031,Terra,MODIS,71,61.03,289.5,13.1,N,2
52.159,10.4072,322,1.1,1,2023-06-21,2031,Terra,MODIS,100,61.03,292,21.6,N,2
52.1565,10.3923,310.8,1.1,1,2023-06-21,2031,Terra,MODIS,81,61.03,291.5,10.7,N,2
51.4891,6.7247,301.8,1.5,1.2,2023-06-21,2031,Terra,MODIS,41,61.03,289.7,6.8,N,2
53.1393,8.6833,306.3,1.2,1.1,2023-06-22,0215,Aqua,MODIS,68,61.03,284.4,11.9,N,2
52.178,10.4192,310.4,1.4,1.2,2023-06-22,0215,Aqua,MODIS,80,61.03,281,18.4,N,2
52.1581,10.4084,303.1,1.4,1.2,2023-06-22,0215,Aqua,MODIS,53,61.03,284,11.5,N,2
53.5118,10.0419,315.8,1,1,2023-06-22,1001,Terra,MODIS,34,61.03,300.4,7.7,D,2
50.1993,10.7508,319.6,1,1,2023-06-22,1002,Terra,MODIS,74,61.03,296.1,13,D,0
52.1573,10.4233,309.6,1.9,1.3,2023-06-22,1148,Aqua,MODIS,29,61.03,288.2,10.5,D,2
52.1513,10.3977,316.9,1.9,1.3,2023-06-22,1148,Aqua,MODIS,69,61.03,292.2,24.7,D,2
51.361,6.7154,313.6,1.4,1.2,2023-06-23,1042,Terra,MODIS,42,61.03,299.5,10.8,D,2
51.4939,6.7475,320.2,1.4,1.2,2023-06-23,1042,Terra,MODIS,67,61.03,300.9,18.4,D,2
51.3652,6.711,313.7,1.4,1.2,2023-06-23,1042,Terra,MODIS,53,61.03,299.1,11.3,D,2
49.1579,6.7847,310.3,1.2,1.1,2023-06-23,1229,Aqua,MODIS,48,61.03,297.9,6.3,D,2
50.2325,7.1555,306.9,1.1,1,2023-06-23,1230,Aqua,MODIS,37,61.03,293.4,4.5,D,0
52.2447,7.0657,316.3,1,1,2023-06-23,1230,Aqua,MODIS,68,61.03,296.8,10.2,D,0
52.2423,7.0509,329.4,1,1,2023-06-23,1230,Aqua,MODIS,84,61.03,297.6,24.2,D,0
52.9835,7.818,312.4,1,1,2023-06-23,1230,Aqua,MODIS,66,61.03,297.2,7.6,D,0
52.1566,10.3991,313.7,1.5,1.2,2023-06-23,2015,Terra,MODIS,88,61.03,289.1,24.1,N,2
52.1708,10.4136,318.8,1.5,1.2,2023-06-23,2015,Terra,MODIS,97,61.03,288.4,31.4,N,2
52.173,10.4286,304.5,1.1,1,2023-06-24,0201,Aqua,MODIS,57,61.03,284.5,8.8,N,2
52.1756,10.4136,313.6,1.1,1,2023-06-24,0201,Aqua,MODIS,87,61.03,285.1,15.7,N,2
52.1577,10.4055,317.5,1.1,1,2023-06-24,0201,Aqua,MODIS,95,61.03,286.5,19.2,N,2
51.3711,6.7169,310.5,1,1,2023-06-24,0201,Aqua,MODIS,80,61.03,288.9,11.6,N,2
52.1641,10.4245,300.8,1.1,1,2023-06-24,0201,Aqua,MODIS,20,61.03,285.1,6.5,N,2
49.3581,6.7505,301.3,1,1,2023-06-24,0202,Aqua,MODIS,39,61.03,286.8,6.2,N,2
51.4849,6.7097,319.5,1.8,1.3,2023-06-24,0945,Terra,MODIS,0,61.03,302,22.1,D,2
52.1578,10.4109,320.4,1.3,1.1,2023-06-24,0945,Terra,MODIS,48,61.03,300.1,17.5,D,2
52.1497,10.3901,310.1,2.7,1.6,2023-06-24,1134,Aqua,MODIS,35,61.03,292.8,27.2,D,2
52.1465,10.3958,310.9,2.7,1.6,2023-06-24,1134,Aqua,MODIS,64,61.03,293.3,31.2,D,2
51.3626,6.7111,319.5,1.7,1.3,2023-06-24,1312,Aqua,MODIS,43,61.03,305.3,16.5,D,2
51.494,6.7363,306.4,1,1,2023-06-24,2055,Terra,MODIS,45,61.03,293.5,6,N,2
48.8729,9.304,300.7,1,1,2023-06-24,2055,Terra,MODIS,32,61.03,288.2,4.7,N,0
49.5686,10.2701,300.5,1.1,1,2023-06-24,2055,Terra,MODIS,28,61.03,287.1,5.9,N,2
49.2468,6.8474,304.6,1,1,2023-06-24,2055,Terra,MODIS,61,61.03,292.9,5.8,N,2
51.3703,6.7161,322,1,1,2023-06-24,2055,Terra,MODIS,100,61.03,293.5,19.6,N,2
51.3682,6.7021,327.1,1,1,2023-06-24,2055,Terra,MODIS,100,61.03,292.9,25.2,N,2
51.4812,6.7117,313.8,1,1,2023-06-24,2055,Terra,MODIS,77,61.03,293.6,10.4,N,2
53.1371,8.6778,306.5,1.1,1,2023-06-24,2056,Terra,MODIS,68,61.03,289.7,8.4,N,2
52.1627,10.4114,302.3,1.1,1.1,2023-06-24,2056,Terra,MODIS,9,61.03,289.6,5.7,N,2
52.1515,10.3979,309.8,1.1,1.1,2023-06-24,2056,Terra,MODIS,78,61.03,289.9,11.6,N,2
52.1533,10.4142,302.3,1.1,1.1,2023-06-24,2056,Terra,MODIS,34,61.03,289.2,6,N,2
52.1744,14.642,300.1,1.6,1.2,2023-06-25,0105,Aqua,MODIS,17,61.03,285.1,11,N,2
52.1735,14.6365,302.9,1.6,1.2,2023-06-25,0105,Aqua,MODIS,52,61.03,285.1,13.2,N,2
51.4843,6.7325,305.6,3.8,1.8,2023-06-25,0105,Aqua,MODIS,65,61.03,287.9,57.2,N,2
51.481,6.732,300.4,2,1.4,2023-06-25,0243,Aqua,MODIS,27,61.03,288.7,12.6,N,2
51.3739,6.7204,300.1,2,1.4,2023-06-25,0243,Aqua,MODIS,18,61.03,288.9,14.3,N,2
52.6644,7.2928,314.9,1,1,2023-06-25,1026,Terra,MODIS,56,61.03,301.8,7,D,2
53.1386,8.6764,317,1.1,1,2023-06-25,1026,Terra,MODIS,37,61.03,301.4,9.4,D,2
53.1359,8.692,321.4,1.1,1,2023-06-25,1026,Terra,MODIS,44,61.03,305.1,13.8,D,2
52.4334,10.7892,318,1.3,1.1,2023-06-25,1026,Terra,MODIS,60,61.03,301.1,12.7,D,2
52.1589,10.4055,320.4,1.3,1.1,2023-06-25,1026,Terra,MODIS,38,61.03,296.1,15.5,D,2
51.4861,7.3179,324.8,1.1,1,2023-06-25,1026,Terra,MODIS,78,61.03,302.1,15.2,D,2
51.4838,6.7053,330.1,1,1,2023-06-25,1026,Terra,MODIS,0,61.03,307.6,19.1,D,2
51.4815,6.7197,337,1,1,2023-06-25,1026,Terra,MODIS,0,61.03,305.9,27.1,D,2
51.37,6.7131,324.1,1,1,2023-06-25,1026,Terra,MODIS,54,61.03,304.5,12.9,D,2
51.0289,8.6839,315.5,1.2,1.1,2023-06-25,1026,Terra,MODIS,64,61.03,301.3,10.5,D,2
51.3612,6.7094,327.5,1,1,2023-06-25,1026,Terra,MODIS,64,61.03,305.7,16.5,D,2
50.2258,6.4882,314.3,1.1,1,2023-06-25,1026,Terra,MODIS,45,61.03,302.5,6.4,D,0
48.8412,8.2515,321.2,1.2,1.1,2023-06-25,1027,Terra,MODIS,64,61.03,306.2,12.7,D,0
48.9409,8.3884,317.1,1.3,1.1,2023-06-25,1027,Terra,MODIS,39,61.03,304.7,11,D,2
49.7397,10.1922,320.8,1.1,1.1,2023-06-25,1215,Aqua,MODIS,52,61.03,306,11.3,D,2
49.5203,12.1514,317.1,1,1,2023-06-25,1215,Aqua,MODIS,55,61.03,300.6,8.3,D,0
47.8757,11.9365,320.3,1.1,1,2023-06-25,1215,Aqua,MODIS,60,61.03,307.8,9.7,D,2
47.8733,11.9225,318.5,1.1,1,2023-06-25,1215,Aqua,MODIS,45,61.03,307.3,8.1,D,2
48.135,11.6992,318.5,1.1,1,2023-06-25,1215,Aqua,MODIS,58,61.03,303.4,7.3,D,2
48.4289,13.3311,319.3,1,1,2023-06-25,1215,Aqua,MODIS,72,61.03,303.4,8.9,D,0
48.2494,11.6121,319,1.1,1,2023-06-25,1215,Aqua,MODIS,64,61.03,307.4,9.3,D,2
48.263,10.8176,323.5,1.2,1.1,2023-06-25,1215,Aqua,MODIS,75,61.03,307.5,16,D,0
48.3069,11.8915,318.9,1.1,1,2023-06-25,1215,Aqua,MODIS,61,61.03,307.3,9.6,D,2
48.2603,10.8026,322.9,1.2,1.1,2023-06-25,1215,Aqua,MODIS,73,61.03,305.9,15.9,D,2
53.0551,8.9031,318.4,1.1,1.1,2023-06-25,1216,Aqua,MODIS,27,61.03,303.7,8.1,D,2
53.5212,9.9038,323.1,1,1,2023-06-25,1216,Aqua,MODIS,0,61.03,305.1,12.9,D,2
52.1483,10.4065,328,1.1,1,2023-06-25,1216,Aqua,MODIS,54,61.03,303.1,19.1,D,2
52.8282,7.1276,313.7,1.3,1.1,2023-06-25,1216,Aqua,MODIS,51,61.03,300.8,7.7,D,0
51.4778,11.2955,309.7,1,1,2023-06-25,1216,Aqua,MODIS,32,61.03,292.9,4.8,D,2
51.4593,11.0095,312.7,1,1,2023-06-25,1216,Aqua,MODIS,54,61.03,295.8,5.5,D,0
51.3836,10.3312,313.7,1.1,1,2023-06-25,1216,Aqua,MODIS,45,61.03,299.4,8.4,D,2
55.0504,8.4118,312.3,1.1,1,2023-06-25,1217,Aqua,MODIS,37,61.03,301.6,10.3,D,3
52.1539,10.391,303.4,2.2,1.4,2023-06-25,1959,Terra,MODIS,55,61.03,291.2,17.4,N,2
51.492,6.7336,304.3,2.1,1.4,2023-06-25,2136,Terra,MODIS,59,61.03,294,14.9,N,2
51.3614,6.7033,303.6,2.1,1.4,2023-06-25,2136,Terra,MODIS,56,61.03,292.5,14.7,N,2
51.492,6.7391,304.6,2.1,1.4,2023-06-25,2136,Terra,MODIS,61,61.03,294,13.5,N,2
53.1378,8.6822,305.9,1.1,1,2023-06-26,0146,Aqua,MODIS,66,61.03,291.4,8.9,N,2
52.1596,10.421,303.5,1,1,2023-06-26,0147,Aqua,MODIS,55,61.03,289.6,6.3,N,2
51.3681,6.7064,306,1.2,1.1,2023-06-26,0147,Aqua,MODIS,67,61.03,292.1,9.7,N,2
51.4867,6.7285,311.1,1.2,1.1,2023-06-26,0147,Aqua,MODIS,82,61.03,293.2,12.4,N,2
51.4886,6.7113,310.9,1.2,1.1,2023-06-26,0147,Aqua,MODIS,81,61.03,293.1,12.4,N,2
52.1528,10.4033,311.2,1,1,2023-06-26,0147,Aqua,MODIS,82,61.03,289.9,10.9,N,2
52.1616,10.4066,308.1,1,1,2023-06-26,0147,Aqua,MODIS,74,61.03,290.5,9.2,N,2
52.1596,10.4246,315.1,1.9,1.4,2023-06-26,0929,Terra,MODIS,45,61.03,299.7,19.9,D,2
51.4052,12.4536,319.1,1.5,1.2,2023-06-26,0929,Terra,MODIS,58,61.03,304.6,16.3,D,0
52.3431,11.1878,305.3,3.9,1.8,2023-06-26,1106,Terra,MODIS,39,61.03,283.9,29.4,D,0
52.152,10.4115,314.2,1.7,1.3,2023-06-26,1258,Aqua,MODIS,70,61.03,294.7,20.4,D,2
52.1501,10.3863,310.7,1.7,1.3,2023-06-26,1258,Aqua,MODIS,60,61.03,293.4,13.5,D,2
51.4816,6.7142,303.5,1.2,1.1,2023-06-26,2039,Terra,MODIS,20,61.03,288.7,6.8,N,2
53.1372,8.6855,304,1,1,2023-06-26,2039,Terra,MODIS,58,61.03,287.7,7.6,N,2
51.3645,6.7038,309.2,1.2,1.1,2023-06-26,2039,Terra,MODIS,77,61.03,289.3,13.6,N,2
52.157,10.4082,306.1,1,1,2023-06-26,2039,Terra,MODIS,67,61.03,285.4,9.2,N,2
51.4971,6.7431,300.8,1.2,1.1,2023-06-26,2039,Terra,MODIS,7,61.03,289.5,5.5,N,2
52.1533,10.4108,315.4,1.9,1.4,2023-06-27,0228,Aqua,MODIS,91,61.03,284,42.4,N,2
53.1375,8.6871,301.2,1.5,1.2,2023-06-27,0228,Aqua,MODIS,39,61.03,284,11.8,N,2
52.1618,10.4081,311.1,1.9,1.4,2023-06-27,0228,Aqua,MODIS,82,61.03,284.5,34,N,2
53.5095,14.0823,308.9,1.2,1.1,2023-06-27,1009,Terra,MODIS,68,61.03,294.7,7.6,D,0
53.6404,12.3698,308.9,1.1,1,2023-06-27,1009,Terra,MODIS,68,61.03,294.4,7.8,D,0
52.1556,10.4027,318.2,1,1,2023-06-27,1009,Terra,MODIS,45,61.03,292.9,11.4,D,2
51.6529,14.6249,306.6,1,1,2023-06-27,1201,Aqua,MODIS,60,61.03,294.1,6.4,D,0
52.1594,10.4069,304.8,2.1,1.4,2023-06-27,2120,Terra,MODIS,61,61.03,285.9,24.8,N,2
52.159,10.4137,315.4,1.2,1.1,2023-06-28,0132,Aqua,MODIS,91,61.03,285.4,22,N,2
