latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
52.20902,8.04391,313.26,0.36,0.57,2023-06-17,0240,N,VIIRS,n,2,284.61,1.98,N,2
51.85807,8.02818,295.97,0.37,0.58,2023-06-17,0241,N,VIIRS,n,2,283.79,0.7,N,2
51.76812,8.05578,301.52,0.37,0.58,2023-06-17,0241,N,VIIRS,n,2,284.28,0.52,N,2
51.61975,8.51057,297.77,0.39,0.59,2023-06-17,0241,N,VIIRS,n,2,284.88,0.66,N,2
50.9354,10.13428,295.37,0.47,0.64,2023-06-17,0241,N,VIIRS,n,2,278.77,0.58,N,0
51.49987,6.72624,300.35,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.32,1.24,N,2
51.49115,6.73596,345.01,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.39,4,N,2
51.50364,6.72802,299.75,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,289.7,1.31,N,3
51.495,6.73774,297.92,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,287.28,1.05,N,2
51.4903,6.73414,335.11,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.02,1.14,N,2
51.48896,6.73866,301.17,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,285.33,1.14,N,2
51.48559,6.73053,299.3,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.71,1.14,N,2
51.48623,6.70889,333.74,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.83,2.29,N,2
51.48489,6.71338,301.04,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,287.08,2.29,N,2
51.48355,6.71791,307.6,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,286.67,0.8,N,2
51.48222,6.72242,303.52,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,286.16,0.8,N,2
51.48284,6.70085,316.94,0.33,0.56,2023-06-17,0241,N,VIIRS,n,2,287.2,2.83,N,2
51.42516,6.73929,336.05,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,288.01,3.14,N,2
51.42649,6.73482,319.13,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,287.07,3.53,N,2
51.2969,7.00916,299.11,0.35,0.57,2023-06-17,0241,N,VIIRS,n,2,284.26,0.6,N,2
51.36973,6.70628,335.26,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,290.2,3.27,N,2
51.3684,6.71077,323.07,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,289.34,2.32,N,2
51.36503,6.70262,313.17,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,285.69,3.27,N,2
51.3637,6.70712,307.79,0.34,0.56,2023-06-17,0241,N,VIIRS,n,2,286.01,2.32,N,2
48.51037,10.85044,296.04,0.61,0.71,2023-06-17,0241,N,VIIRS,n,2,279.82,0.88,N,2
49.05798,8.32856,298.35,0.47,0.64,2023-06-17,0241,N,VIIRS,n,2,287.84,0.86,N,2
49.35842,6.74451,297.84,0.39,0.6,2023-06-17,0241,N,VIIRS,n,2,285.91,0.98,N,2
49.35686,6.74959,309.68,0.39,0.6,2023-06-17,0241,N,VIIRS,n,2,285.68,0.98,N,2
49.34677,6.74221,298.96,0.39,0.6,2023-06-17,0241,N,VIIRS,n,2,285.6,1.16,N,2
48.33258,9.73187,296.86,0.56,0.69,2023-06-17,0241,N,VIIRS,n,2,281.79,1.09,N,2
49.24522,6.8493,311.39,0.4,0.6,2023-06-17,0241,N,VIIRS,n,2,285.99,1.05,N,2
48.60094,7.82195,302.7,0.46,0.64,2023-06-17,0241,N,VIIRS,n,2,285.77,0.85,N,0
52.1592,10.40636,331.15,0.44,0.62,2023-06-17,1049,N,VIIRS,n,2,293.12,4.71,D,0
52.17524,10.41476,333.26,0.44,0.62,2023-06-17,1049,N,VIIRS,n,2,292.47,2.53,D,2
52.15868,10.40432,333.04,0.44,0.62,2023-06-17,1049,N,VIIRS,n,2,292.99,3.89,D,0
52.17481,10.4127,336,0.44,0.62,2023-06-17,1049,N,VIIRS,n,2,292.14,4.08,D,2
51.36853,6.7084,345.12,0.64,0.72,2023-06-17,1049,N,VIIRS,n,2,301.45,12.32,D,2
51.48423,6.70878,333.86,0.63,0.72,2023-06-17,1049,N,VIIRS,n,2,301.74,7.02,D,2
52.56347,7.31039,341.6,0.55,0.68,2023-06-17,1049,N,VIIRS,n,2,296.09,5.8,D,0
52.56562,7.30742,332.9,0.55,0.68,2023-06-17,1049,N,VIIRS,n,2,293.84,4.69,D,0
53.13359,8.67788,327.32,0.47,0.64,2023-06-17,1049,N,VIIRS,n,2,292.67,3.99,D,2
53.13379,8.68437,327.58,0.47,0.64,2023-06-17,1050,N,VIIRS,n,2,295.32,8.28,D,2
48.59844,7.8243,337.53,0.42,0.38,2023-06-17,1228,N,VIIRS,n,2,305.25,3.42,D,2
49.24605,6.85051,340.5,0.41,0.37,2023-06-17,1229,N,VIIRS,l,2,313.4,7.43,D,2
49.35871,6.75114,348.8,0.41,0.37,2023-06-17,1229,N,VIIRS,n,2,318.99,8.28,D,2
50.47254,7.64739,331.32,0.43,0.38,2023-06-17,1229,N,VIIRS,n,2,299.9,1.89,D,0
50.71834,7.12625,338.32,0.42,0.38,2023-06-17,1229,N,VIIRS,n,2,307.94,2.63,D,0
51.15128,6.77382,334.49,0.42,0.38,2023-06-17,1229,N,VIIRS,l,2,305.91,4.8,D,0
51.48313,6.72098,342.32,0.42,0.38,2023-06-17,1229,N,VIIRS,l,2,313.54,11.51,D,2
51.48508,6.70782,346.71,0.42,0.38,2023-06-17,1229,N,VIIRS,l,2,319.03,13.16,D,2
51.49222,6.73693,341.89,0.42,0.38,2023-06-17,1229,N,VIIRS,l,2,316.34,12.41,D,2
51.4964,6.74188,344.31,0.42,0.38,2023-06-17,1229,N,VIIRS,n,2,318.86,8.33,D,2
51.50672,6.73864,338.65,0.42,0.38,2023-06-17,1229,N,VIIRS,l,2,312.87,5.6,D,2
52.15448,10.40721,341.11,0.55,0.43,2023-06-17,1229,N,VIIRS,n,2,303.69,16.62,D,0
52.16383,10.42165,331.83,0.55,0.43,2023-06-17,1229,N,VIIRS,l,2,306.2,10.6,D,0
51.79179,6.73912,334.22,0.42,0.38,2023-06-17,1229,N,VIIRS,n,2,304.4,1.57,D,0
52.56436,7.31058,340.37,0.44,0.39,2023-06-17,1229,N,VIIRS,n,2,307.38,2.33,D,0
53.13443,8.68361,337.59,0.49,0.41,2023-06-17,1230,N,VIIRS,l,2,308.15,9.34,D,2
53.51262,10.04056,330.2,0.55,0.43,2023-06-17,1230,N,VIIRS,n,2,304.35,3.41,D,2
53.87346,9.58511,299.53,0.32,0.54,2023-06-18,0041,N,VIIRS,n,2,284.39,0.95,N,0
53.52077,9.90375,309.42,0.61,0.54,2023-06-18,0041,N,VIIRS,n,2,285.76,1.16,N,2
53.14257,8.67575,297.42,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,285.71,0.3,N,2
53.13731,8.67524,315.75,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,287.75,1.18,N,2
53.13714,8.68055,303.34,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,287.08,1.18,N,2
53.1368,8.69114,299.57,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,286.43,1.21,N,2
53.13205,8.6747,301.76,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,286.17,1.18,N,2
53.13189,8.67999,316.13,0.34,0.56,2023-06-18,0041,N,VIIRS,n,2,287,1.18,N,2
52.49009,13.83588,299.41,0.42,0.45,2023-06-18,0041,N,VIIRS,n,2,284.84,0.82,N,2
52.39997,12.49834,296.24,0.47,0.48,2023-06-18,0041,N,VIIRS,n,2,284.16,0.68,N,2
52.17289,14.62866,320.27,0.39,0.44,2023-06-18,0041,N,VIIRS,n,2,283.39,2.12,N,0
52.17438,14.6116,301.06,0.39,0.44,2023-06-18,0041,N,VIIRS,n,2,285.29,0.88,N,0
52.56602,7.30486,300.96,0.39,0.59,2023-06-18,0041,N,VIIRS,n,2,270.01,0.7,N,0
52.16583,14.61542,300.35,0.39,0.44,2023-06-18,0041,N,VIIRS,n,2,282.45,1.3,N,0
52.35261,9.89124,299.6,0.6,0.53,2023-06-18,0041,N,VIIRS,n,2,284.39,0.73,N,2
52.17147,10.41386,306.97,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,285.66,2.39,N,2
52.16573,10.43036,301.86,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,285.07,1.46,N,2
52.16179,10.41255,315.83,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,287.04,3.03,N,0
52.16134,10.42112,298.13,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,285.41,1.15,N,0
52.15783,10.39481,298.12,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,287.63,2.14,N,0
52.15739,10.40334,318.85,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,287,3.03,N,0
52.15695,10.41189,315.07,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,285.51,3.03,N,0
52.15255,10.4027,310.31,0.57,0.52,2023-06-18,0041,N,VIIRS,n,2,285.59,1.97,N,0
51.59344,8.33374,299.24,0.35,0.56,2023-06-18,0041,N,VIIRS,n,2,275.51,0.56,N,0
51.49979,6.72453,302.63,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,281.32,2.97,N,3
51.49389,6.73643,324.58,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,282.71,2.93,N,2
51.48859,6.71788,298.1,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,279.36,2.76,N,2
51.48835,6.72997,297.22,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,281.42,1.74,N,2
51.48315,6.70542,321.16,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.44,2.05,N,2
51.48293,6.71748,352.3,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.18,2.76,N,2
51.48327,6.69928,300.34,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,279.37,2.05,N,2
51.48304,6.71148,303.64,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.79,2.76,N,2
51.48281,6.72352,301.29,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.52,1.74,N,2
51.49757,6.73784,296.71,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.96,1.24,N,2
51.49192,6.73746,321.91,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,281.65,1.24,N,2
51.49207,6.73141,297.27,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.89,1.24,N,2
51.26941,11.65843,306.69,0.5,0.49,2023-06-18,0041,N,VIIRS,n,2,285.29,1.54,N,0
51.48698,6.7069,321.02,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.48,1.83,N,2
51.48713,6.70076,300.44,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.88,1.42,N,2
51.48684,6.71298,296.23,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,279.36,1.83,N,2
51.4867,6.71898,309.84,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,279.76,3.32,N,2
51.48641,6.73105,295.95,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.42,0.69,N,2
51.48104,6.71857,350.95,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,280.02,3.32,N,2
51.48161,6.6943,295.04,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.65,1.42,N,2
51.48132,6.70654,300.66,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,279.11,1.83,N,2
51.48119,6.71258,298.42,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.29,1.83,N,2
51.46352,6.74175,297.6,0.41,0.6,2023-06-18,0041,N,VIIRS,n,2,278.46,0.44,N,2
51.37129,6.71191,298.55,0.41,0.6,2023-06-18,0042,N,VIIRS,n,2,286.38,2.7,N,3
51.36578,6.70555,341.94,0.41,0.6,2023-06-18,0042,N,VIIRS,n,2,287.96,2.7,N,2
51.36563,6.7116,322.5,0.41,0.6,2023-06-18,0042,N,VIIRS,n,2,285.28,2.7,N,2
51.29689,7.00701,303.45,0.39,0.6,2023-06-18,0042,N,VIIRS,n,2,282.24,1.15,N,2
50.91634,8.01804,298.56,0.35,0.57,2023-06-18,0042,N,VIIRS,n,2,285.21,0.64,N,2
50.65543,11.43129,300.08,0.5,0.49,2023-06-18,0042,N,VIIRS,n,2,284.98,0.72,N,2
50.65574,11.43311,296.73,0.5,0.49,2023-06-18,0042,N,VIIRS,n,2,284.77,0.86,N,2
49.95471,9.7679,302.08,0.58,0.52,2023-06-18,0042,N,VIIRS,n,2,285.92,1.48,N,2
49.58131,12.14437,295.37,0.46,0.47,2023-06-18,0042,N,VIIRS,n,2,281.49,0.29,N,0
49.65705,8.36658,301.93,0.33,0.56,2023-06-18,0042,N,VIIRS,n,2,287.65,0.77,N,0
48.95244,12.61105,297.84,0.43,0.46,2023-06-18,0042,N,VIIRS,n,2,282.93,0.64,N,0
48.84505,13.52914,299.83,0.39,0.44,2023-06-18,0042,N,VIIRS,n,2,280.13,0.61,N,0
48.82634,13.6474,296.2,0.39,0.44,2023-06-18,0042,N,VIIRS,n,2,283.74,0.34,N,0
49.05784,8.32572,299.59,0.33,0.55,2023-06-18,0042,N,VIIRS,n,2,289.16,0.72,N,2
48.79259,10.12408,306.31,0.55,0.51,2023-06-18,0042,N,VIIRS,n,2,282.3,0.79,N,0
48.51252,10.8544,296.49,0.51,0.49,2023-06-18,0042,N,VIIRS,n,2,283.19,1.04,N,2
48.21647,11.80676,300.01,0.46,0.47,2023-06-18,0042,N,VIIRS,n,2,283.95,0.96,N,0
48.33273,9.73127,299.65,0.57,0.52,2023-06-18,0042,N,VIIRS,n,2,284.36,1.37,N,2
47.79004,12.18312,298.33,0.43,0.46,2023-06-18,0042,N,VIIRS,n,2,284.81,0.85,N,0
53.87492,9.58357,302.7,0.48,0.48,2023-06-18,0221,N,VIIRS,n,2,285.29,1.17,N,2
52.65231,13.21573,295.08,0.36,0.57,2023-06-18,0221,N,VIIRS,n,2,283.69,0.48,N,0
52.17424,14.628,321.33,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,282.34,1.51,N,0
52.17057,14.63912,295.42,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,282.18,1.3,N,0
52.1729,14.61241,295.04,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,282.63,0.97,N,0
52.16922,14.62355,301.52,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,281.46,1.51,N,0
52.16602,14.61355,298.51,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,281.44,0.43,N,0
52.17131,14.62598,328.8,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,282.16,2.34,N,0
52.17496,14.61477,302.02,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,284.31,1.45,N,0
52.16811,14.61591,295.39,0.42,0.61,2023-06-18,0221,N,VIIRS,n,2,281.76,1.45,N,0
53.13969,8.67701,327.51,0.47,0.48,2023-06-18,0221,N,VIIRS,n,2,288.2,3.62,N,2
53.13629,8.69009,315.5,0.47,0.48,2023-06-18,0221,N,VIIRS,n,2,287.09,1.76,N,2
53.13391,8.6806,327.34,0.47,0.48,2023-06-18,0221,N,VIIRS,n,2,287.25,4.11,N,2
52.35381,9.89129,297.73,0.55,0.51,2023-06-18,0222,N,VIIRS,n,2,284.4,1.05,N,2
51.81297,11.75314,296.98,0.34,0.56,2023-06-18,0222,N,VIIRS,n,2,284.81,0.6,N,0
52.16545,10.43041,297.36,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,284.14,0.72,N,0
52.16325,10.4192,304.07,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,285.28,1.38,N,0
52.16105,10.40798,295.39,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,285.07,1.38,N,0
52.15881,10.41587,304.61,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,284.98,1.38,N,0
52.15662,10.40462,345.77,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,287.48,4.67,N,0
52.15218,10.40127,298.54,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,284.65,4.67,N,0
52.15719,10.40859,335.66,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,287.08,3,N,0
52.1594,10.40069,298.73,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,286.08,3,N,0
52.15497,10.3973,299.06,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,286.87,3,N,0
52.15276,10.40523,310.55,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,284.75,3,N,0
52.56369,7.30944,327.48,0.43,0.46,2023-06-18,0222,N,VIIRS,n,2,283.32,2.73,N,0
51.26984,11.66033,305.82,0.35,0.56,2023-06-18,0222,N,VIIRS,n,2,285.29,0.73,N,2
51.85645,8.02645,303.1,0.48,0.48,2023-06-18,0222,N,VIIRS,n,2,286.88,1.4,N,2
51.85838,8.02701,302.69,0.48,0.48,2023-06-18,0222,N,VIIRS,n,2,286.97,1.84,N,2
51.76724,8.05799,304.74,0.49,0.48,2023-06-18,0222,N,VIIRS,n,2,287.1,0.81,N,2
50.65664,11.43347,305.02,0.36,0.57,2023-06-18,0222,N,VIIRS,n,2,284.19,0.53,N,2
50.65195,11.42937,296.18,0.36,0.57,2023-06-18,0222,N,VIIRS,n,2,281.91,0.53,N,0
51.29774,7.01353,297.71,0.46,0.47,2023-06-18,0222,N,VIIRS,n,2,278.83,1.02,N,2
51.36967,6.70623,331.62,0.44,0.46,2023-06-18,0222,N,VIIRS,n,2,281.82,2.91,N,2
51.36818,6.71224,314.03,0.44,0.46,2023-06-18,0222,N,VIIRS,n,2,280.57,3.9,N,2
51.36565,6.70364,317.59,0.44,0.46,2023-06-18,0222,N,VIIRS,n,2,277.96,2.91,N,2
49.9098,8.58088,296.06,0.58,0.52,2023-06-18,0222,N,VIIRS,n,2,283.85,1.12,N,0
48.77597,10.69873,296.59,0.38,0.59,2023-06-18,0222,N,VIIRS,n,2,283.22,0.58,N,0
48.72775,10.53471,296.18,0.38,0.59,2023-06-18,0222,N,VIIRS,n,2,279.07,0.53,N,0
48.51257,10.85447,311.34,0.39,0.6,2023-06-18,0222,N,VIIRS,n,2,281.81,1.72,N,2
48.51407,10.85212,303.55,0.4,0.6,2023-06-18,0223,N,VIIRS,n,2,281.92,1.41,N,2
48.21239,11.80796,301.92,0.44,0.63,2023-06-18,0223,N,VIIRS,n,2,281.17,0.27,N,0
49.35955,6.75086,297.87,0.5,0.49,2023-06-18,0223,N,VIIRS,n,2,274.24,0.85,N,2
49.35528,6.74828,298.76,0.5,0.49,2023-06-18,0223,N,VIIRS,n,2,274.96,1.02,N,2
49.24779,6.85282,296.64,0.51,0.5,2023-06-18,0223,N,VIIRS,n,2,280.47,1.11,N,2
49.24353,6.85008,311.98,0.51,0.5,2023-06-18,0223,N,VIIRS,n,2,281.67,2.34,N,2
48.36785,9.73446,295.41,0.36,0.57,2023-06-18,0223,N,VIIRS,n,2,281.19,0.35,N,0
48.36924,9.73462,297.19,0.36,0.57,2023-06-18,0223,N,VIIRS,n,2,282.35,0.36,N,0
48.33446,9.73329,304.07,0.36,0.57,2023-06-18,0223,N,VIIRS,n,2,283.5,0.74,N,2
48.59826,7.8202,303.97,0.59,0.53,2023-06-18,0223,N,VIIRS,n,2,282.41,1.95,N,2
52.15837,10.40645,329.66,0.65,0.73,2023-06-18,1030,N,VIIRS,n,2,297.18,8.38,D,0
52.1555,10.41038,331.7,0.65,0.73,2023-06-18,1031,N,VIIRS,n,2,298.96,10.58,D,0
52.17358,10.4151,328.39,0.64,0.72,2023-06-18,1031,N,VIIRS,n,2,295.02,7.66,D,2
53.14099,8.68494,330.69,0.67,0.74,2023-06-18,1031,N,VIIRS,n,2,299.04,10.33,D,0
53.14162,8.68563,326.88,0.67,0.74,2023-06-18,1031,N,VIIRS,l,2,298.5,5.59,D,0
48.39369,10.04176,340.9,0.39,0.36,2023-06-18,1209,N,VIIRS,n,2,308.61,5.21,D,0
48.59351,10.26179,337.18,0.39,0.36,2023-06-18,1209,N,VIIRS,n,2,307,4.17,D,0
49.10938,8.84399,336.85,0.38,0.36,2023-06-18,1210,N,VIIRS,n,2,302.37,2.19,D,0
51.28852,12.23768,335.65,0.44,0.38,2023-06-18,1210,N,VIIRS,n,2,299.69,2.84,D,0
50.70415,7.86553,343.79,0.38,0.36,2023-06-18,1210,N,VIIRS,n,2,305.63,6.66,D,0
52.39933,12.49783,330.03,0.45,0.39,2023-06-18,1210,N,VIIRS,l,2,301.1,4.96,D,2
53.13378,8.68131,340.01,0.39,0.36,2023-06-18,1211,N,VIIRS,n,2,304.99,4.55,D,2
53.14037,8.67874,334.9,0.39,0.36,2023-06-18,1211,N,VIIRS,n,2,304.36,4.43,D,2
53.44117,10.18587,338.07,0.41,0.37,2023-06-18,1211,N,VIIRS,n,2,304.99,4.07,D,0
53.52093,9.90579,343.71,0.41,0.37,2023-06-18,1211,N,VIIRS,n,2,308.5,11.46,D,2
54.52691,9.83077,334.24,0.49,0.65,2023-06-19,0022,N,VIIRS,n,2,284.84,2.89,N,0
54.5208,9.83075,299.53,0.49,0.65,2023-06-19,0022,N,VIIRS,n,2,283.18,2.89,N,0
54.522,9.82668,305.22,0.49,0.65,2023-06-19,0022,N,VIIRS,n,2,283.66,1.74,N,0
54.52198,9.83454,295.17,0.49,0.65,2023-06-19,0022,N,VIIRS,n,2,283.91,0.82,N,0
52.49116,13.83858,298.87,0.33,0.55,2023-06-19,0022,N,VIIRS,n,2,284.41,0.56,N,2
52.17302,14.62278,298.75,0.6,0.53,2023-06-19,0022,N,VIIRS,n,2,285.75,1.78,N,0
52.17259,14.63178,296.2,0.6,0.53,2023-06-19,0022,N,VIIRS,n,2,285.58,1.01,N,0
52.15696,10.40356,317.33,0.46,0.63,2023-06-19,0022,N,VIIRS,n,2,281.54,1.52,N,0
52.15689,10.41046,305,0.45,0.63,2023-06-19,0022,N,VIIRS,n,2,276.37,1.52,N,0
51.37036,6.70716,330.57,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,286.36,3.97,N,2
51.37015,6.69727,300.81,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,285.36,3.97,N,0
51.36351,6.70748,308.37,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,285.94,2.65,N,2
51.37076,6.70867,324.16,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,286.59,3.63,N,2
51.37059,6.69878,304.76,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,285.72,6.56,N,0
51.36391,6.70902,307.67,0.65,0.73,2023-06-19,0022,N,VIIRS,n,2,285.54,3.63,N,2
53.09254,14.24103,297.55,0.5,0.49,2023-06-19,0202,N,VIIRS,n,2,285.89,0.82,N,0
52.4876,13.83889,299.13,0.51,0.49,2023-06-19,0203,N,VIIRS,n,2,284.68,0.71,N,2
51.50694,6.73699,305.36,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,284.45,1.06,N,2
51.50348,6.73517,300.57,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.45,0.77,N,2
51.50129,6.72705,301.49,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,282.86,0.77,N,3
51.49527,6.7379,308.51,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.27,3.35,N,2
51.49397,6.74427,317.9,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.03,3.35,N,2
51.4918,6.7361,343.55,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,284.28,3.35,N,2
51.48875,6.71344,307.07,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.05,1.23,N,2
51.48529,6.71162,332.29,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,284.45,2.28,N,2
51.484,6.71799,330.72,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.14,2.14,N,2
51.48658,6.70529,308.68,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,281.81,2.28,N,2
51.4827,6.72434,300.3,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,281.82,2.14,N,2
51.48312,6.70349,326.79,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,282.86,2.28,N,2
51.48183,6.70983,299.74,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,281.72,2.28,N,2
51.48054,6.71619,310.34,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,281.36,2.14,N,2
51.46368,6.7425,316.11,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.49,2.2,N,2
51.46239,6.74886,301.95,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.16,0.65,N,2
51.42643,6.73716,344.2,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,285.97,14.23,N,2
51.42561,6.73565,330.16,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,285.49,7.44,N,2
51.42434,6.74199,301.51,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,283.58,7.44,N,0
51.37104,6.72121,298.79,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,280.06,1.67,N,2
51.37016,6.70672,313.28,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,278.67,3.36,N,2
51.3654,6.71125,302.59,0.46,0.39,2023-06-19,0203,N,VIIRS,n,2,280.99,2.07,N,2
51.29659,7.00835,308.56,0.47,0.4,2023-06-19,0203,N,VIIRS,n,2,285.16,1.72,N,2
50.39055,7.58892,329.08,0.48,0.4,2023-06-19,1151,N,VIIRS,l,2,302.31,3.6,D,0
51.30228,11.19241,334.49,0.39,0.36,2023-06-19,1151,N,VIIRS,n,2,298.89,2.61,D,0
52.44577,12.25422,337.76,0.38,0.36,2023-06-19,1151,N,VIIRS,n,2,294.44,1.76,D,0
52.15481,10.40694,347.04,0.4,0.37,2023-06-19,1151,N,VIIRS,n,2,279.48,5,D,0
52.63409,12.16552,341.06,0.38,0.36,2023-06-19,1152,N,VIIRS,n,2,297.42,4.79,D,0
52.83392,7.12522,335.12,0.45,0.39,2023-06-19,1152,N,VIIRS,n,2,292.94,3.29,D,0
54.13688,10.21118,338.85,0.39,0.36,2023-06-19,1152,N,VIIRS,n,2,296.58,2.71,D,0
51.36842,6.70733,330.27,0.58,0.7,2023-06-19,1332,N,VIIRS,n,2,296.54,2.89,D,2
51.48004,6.7206,332.41,0.59,0.7,2023-06-19,1332,N,VIIRS,n,2,297.12,3.93,D,2
51.48407,6.7241,333.61,0.59,0.7,2023-06-19,1332,N,VIIRS,n,2,297.48,8.22,D,2
51.48429,6.7064,327.84,0.58,0.7,2023-06-19,1332,N,VIIRS,l,2,300.06,8.45,D,2
51.49701,6.74219,328.91,0.59,0.7,2023-06-19,1332,N,VIIRS,l,2,299.89,6.72,D,2
53.87424,9.58174,297.22,0.77,0.77,2023-06-20,0003,N,VIIRS,n,2,283.81,0.82,N,2
53.87463,9.57835,297.06,0.77,0.77,2023-06-20,0003,N,VIIRS,n,2,284.1,1.05,N,0
53.09199,14.24336,295.71,0.51,0.41,2023-06-20,0144,N,VIIRS,n,2,284.04,1.41,N,0
53.87358,9.58686,299.05,0.39,0.36,2023-06-20,0144,N,VIIRS,n,2,283.32,0.69,N,0
53.51142,10.03471,296.65,0.4,0.37,2023-06-20,0144,N,VIIRS,n,2,277.87,1.03,N,2
53.52057,9.90478,328.72,0.4,0.37,2023-06-20,0144,N,VIIRS,n,2,278.63,3.33,N,2
52.49012,13.83629,298.93,0.51,0.41,2023-06-20,0144,N,VIIRS,n,2,283.23,0.72,N,2
